timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
9120979446,11.59099,-0.0,11.327033,0.0,0.43846154,1.0871753,181.34068,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9121179444,11.587259,-0.0,11.281837,0.0,0.43847933,1.0871705,182.07452,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9121379447,11.598452,-0.0,11.236806,0.0,0.4384991,1.0871543,182.81216,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.598452,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9121579438,11.592234,-0.0,11.191947,0.0,0.43852308,1.0871469,183.55453,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9121779466,11.594721,-0.0,11.147332,0.0,0.4385451,1.087143,184.2992,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.594721,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9121979445,11.589747,-0.0,11.102842,0.0,0.43857032,1.0871371,185.04803,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9122179458,11.587259,-0.0,11.058557,0.0,0.43859187,1.0871452,185.79851,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9122379479,11.595964,-0.0,11.014414,0.0,0.43861237,1.087137,186.55164,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.595964,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9122579468,11.59099,-0.0,10.970443,0.0,0.43862966,1.0871472,187.30629,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9122779501,11.587259,-0.0,10.926711,0.0,0.43864858,1.0871415,188.06487,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9122979574,11.592234,-0.0,10.883086,0.0,0.4386654,1.0871401,188.82578,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9123179532,11.587259,-0.0,10.839674,0.0,0.4386809,1.0871458,189.58876,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9123379510,11.586016,-0.0,10.796439,0.0,0.4386931,1.0871513,190.35345,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.586016,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9123579473,11.59099,-0.0,10.753318,0.0,0.43870372,1.0871497,191.12047,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9123779531,11.592234,-0.0,10.710431,0.0,0.43871662,1.0871402,191.89198,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.592234,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9123979447,11.588503,-0.0,10.6677065,0.0,0.43873042,1.0871379,192.66643,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9124179559,11.59099,-0.0,10.625159,0.0,0.43874872,1.0871221,193.44675,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9124379459,11.59099,-0.0,10.582737,0.0,0.43876675,1.0871193,194.22928,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9124579444,11.59099,-0.0,10.540499,0.0,0.438784,1.0871224,195.01494,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9124779575,11.588503,-0.0,10.498481,0.0,0.4388001,1.0871242,195.80386,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.588503,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9124979447,11.587259,-0.0,10.456594,0.0,0.43881643,1.0871181,196.59508,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9125179449,11.589747,-0.0,10.414871,0.0,0.43883374,1.0871134,197.39046,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9125379444,11.587259,-0.0,10.373308,0.0,0.43885255,1.0871007,198.18967,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9125579431,11.589747,-0.0,10.331902,0.0,0.43887407,1.0870908,198.99335,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.589747,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9125779452,11.59099,-0.0,10.2907,0.0,0.43889964,1.0870781,199.80223,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.59099,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9125979456,11.598452,-0.0,10.249639,0.0,0.43892464,1.0870724,200.61409,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.598452,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
9126179450,11.587259,-0.0,10.208742,0.0,0.438947,1.0870852,201.42798,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,11.587259,11.59099,0.4394393,0.0,0.0,4.509989,1300,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
