timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
9114713938,-0.012995972,-0.015012241,-0.0015497146
9114734903,-0.012995972,-0.015083462,-0.0015497146
9114754242,-0.012995972,-0.01597543,-0.0015497146
9114774200,-0.012995972,-0.01597543,-0.0015497146
9114794076,-0.012995972,-0.01597543,-0.0015497146
9114814064,-0.013218142,-0.01721222,-0.0015665633
9114833893,-0.013218142,-0.01854809,-0.0015665633
9114853841,-0.012859881,-0.01854809,-0.0015665633
9114874428,-0.012859881,-0.01854809,-0.0015665633
9114894463,-0.012859881,-0.01854809,-0.0015665633
9114914354,-0.012859881,-0.01854809,-0.0015665633
9114935174,-0.012859881,-0.01854809,-0.0018147029
9114954437,-0.012859881,-0.01854809,-0.002118181
9114974174,-0.012859881,-0.01854809,-0.002118181
9114994244,-0.012859881,-0.01854809,-0.002118181
9115004725,-0.012859881,-0.01854809,-0.002118181
9115034352,-0.011225373,-0.022207256,-0.0020629498
9115054585,-0.011225373,-0.023496123,-0.0020260205
9115074503,-0.011225373,-0.023496123,-0.0020260205
9115094328,-0.011225373,-0.024522666,-0.0020254476
9115104781,-0.011225373,-0.025570843,-0.0019859928
9115134321,-0.010421909,-0.028228031,-0.0016759507
9115144838,-0.009740436,-0.029091824,-0.001493674
9115174064,-0.008909684,-0.03042698,-0.0009286521
9115184510,-0.008748776,-0.030624265,-0.000750946
9115215288,-0.007687684,-0.031496324,-0.00058358366
9115234641,-0.007687684,-0.0324788,-0.0005837985
9115245144,-0.0074624782,-0.03284559,-0.00058749825
9115274561,-0.0068527637,-0.033641595,-0.0004210524
9115284951,-0.006650261,-0.03406012,-0.0003948709
9115314534,-0.006180422,-0.035396826,-0.00053536415
9115325053,-0.006180422,-0.035396826,-0.0008065455
9115354557,-0.006180422,-0.036384962,-0.0008065455
9115365015,-0.0050082793,-0.036501996,-0.00089100545
9115394601,-0.0025527682,-0.03581784,-0.0007530594
9115414522,-0.0017940167,-0.03457106,-0.00042518904
9115424938,-0.0013499239,-0.033957463,-0.0002542475
9115454342,0.0005322355,-0.032308184,-0.00021731289
9115464761,0.0014559327,-0.031784214,-0.0002684436
9115495060,0.0026404692,-0.030730851,-0.0003683381
9115505549,0.0026404692,-0.03040027,-0.0003683381
9115524603,0.0026404692,-0.029491846,-0.00048174156
9115545948,0.0026404692,-0.028162552,-0.0007880975
9115565922,0.0026404692,-0.026929181,-0.0009085517
9115586953,0.00414081,-0.026030915,-0.0009085517
9115615179,0.00414081,-0.024596347,-0.0009913611
9115635148,0.00414081,-0.023254393,-0.0012169322
9115645304,0.00414081,-0.022322752,-0.0013790783
9115664966,0.00414081,-0.020603342,-0.0015947098
9115686022,0.0064549046,-0.018597735,-0.0018300823
9115705482,0.0074259676,-0.016841864,-0.0019974224
9115726347,0.009285662,-0.015365485,-0.00195753
9115745557,0.01082255,-0.014189678,-0.0018360445
9115774782,0.013450743,-0.012686355,-0.0017140087
9115785269,0.013450743,-0.012092398,-0.0017081152
9115806229,0.013450743,-0.010533117,-0.0017878994
9115825596,0.013450743,-0.008700712,-0.0018956908
9115845467,0.013450743,-0.0070819124,-0.0019392256
9115866228,0.013450743,-0.006132213,-0.0018805322
9115886046,0.013450743,-0.005226712,-0.001682327
9115906161,0.015205624,-0.0043701977,-0.0013437972
