timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
9108164221,-0.18611349,0.08854592,-0.00082433224,0.0,0.0,-0.062726356,0
9108173699,-0.18611996,0.08854987,-0.00082463026,0.0,0.0,-0.063105606,0
9108184430,-0.18612617,0.08854846,-0.00082448125,0.0,0.0,-0.063590854,0
9108194845,-0.18613216,0.088547096,-0.00082463026,0.0,0.0,-0.06410805,0
9108203297,-0.18613192,0.08854856,-0.00082463026,0.0,0.0,-0.06458295,0
9108213806,-0.18615282,0.08854135,-0.00082463026,0.0,0.0,-0.06507065,0
9108224274,-0.1861743,0.08853451,-0.0008247793,0.0,0.0,-0.06559625,0
9108234859,-0.18617325,0.088536985,-0.00082448125,0.0,0.0,-0.06609685,0
9108244323,-0.18616529,0.08854104,-0.00082448125,0.0,0.0,-0.06659955,0
9108253693,-0.1861575,0.088545054,-0.00082448125,0.0,0.0,-0.06712035,0
9108264087,-0.18614879,0.08854949,-0.0008247793,0.0,0.0,-0.06758905,0
9108273645,-0.18615463,0.088548414,-0.0008247793,0.0,0.0,-0.0680987,0
9108284086,-0.18614665,0.088553235,-0.00082463026,0.0,0.0,-0.06857615,0
9108294469,-0.18615262,0.088551894,-0.00082463026,0.0,0.0,-0.06910755,0
9108306046,-0.1861431,0.08854392,-0.00082448125,0.0,0.0,-0.0696081,0
9108314146,-0.18615916,0.088538356,-0.00082463026,0.0,0.0,-0.07011395,0
9108323708,-0.18616539,0.088537484,-0.00082448125,0.0,0.0,-0.07061195,0
9108334205,-0.1861729,0.08853687,-0.0008247793,0.0,0.0,-0.071081996,0
9108344768,-0.18619457,0.088529974,-0.0008247793,0.0,0.0,-0.071607046,0
9108354207,-0.18621397,0.08852389,-0.00082463026,0.0,0.0,-0.0721427,0
9108364647,-0.18620528,0.08851677,-0.00082463026,0.0,0.0,-0.072605245,0
9108376130,-0.18621436,0.08851648,-0.00082463026,0.0,0.0,-0.073117495,0
9108383710,-0.18621796,0.08852381,-0.0008247793,0.0,0.0,-0.07362759,0
9108394256,-0.18620902,0.08852836,-0.00082463026,0.0,0.0,-0.07409069,0
9108404261,-0.186188,0.08853772,-0.0008247793,0.0,0.0,-0.074615136,0
9108414475,-0.18618008,0.088547215,-0.0008247793,0.0,0.0,-0.075102784,0
9108423852,-0.18618402,0.088565364,-0.0008249283,0.0,0.0,-0.07558694,0
9108434392,-0.18616182,0.08858574,-0.0008252263,0.0,0.0,-0.076088935,0
9108445772,-0.18613797,0.088596255,-0.0008249283,0.0,0.0,-0.07661373,0
9108454381,-0.18614823,0.088592954,-0.0008249283,0.0,0.0,-0.07713888,0
9108464657,-0.18616858,0.0885858,-0.0008249283,0.0,0.0,-0.07760808,0
9108475141,-0.18619013,0.08857887,-0.0008250773,0.0,0.0,-0.07813978,0
9108485697,-0.18622644,0.08856594,-0.0008252263,0.0,0.0,-0.078650385,0
9108494077,-0.18623179,0.088565126,-0.0008249283,0.0,0.0,-0.07912573,0
9108504759,-0.1862377,0.0885637,-0.0008249283,0.0,0.0,-0.07961058,0
9108515036,-0.18624268,0.08856199,-0.0008252263,0.0,0.0,-0.08,0
9108524657,-0.1862342,0.08856592,-0.0008252263,0.0,0.0,-0.08,0
9108534259,-0.18622673,0.08857034,-0.0008252263,0.0,0.0,-0.08,0
9108544774,-0.18621854,0.08857516,-0.0008250773,0.0,0.0,-0.08,0
9108556185,-0.18623227,0.088582516,-0.0008252263,0.0,0.0,-0.08,0
9108564771,-0.1862377,0.08858163,-0.0008253753,0.0,0.0,-0.08,0
9108574184,-0.1862297,0.08857506,-0.0008250773,0.0,0.0,-0.08,0
9108584660,-0.18620625,0.08856194,-0.0008250773,0.0,0.0,-0.08,0
9108595184,-0.18620045,0.088560924,-0.0008249283,0.0,0.0,-0.08,0
9108604636,-0.18620574,0.08855966,-0.0008250773,0.0,0.0,-0.08,0
9108614977,-0.18619701,0.08855247,-0.0008250773,0.0,0.0,-0.08,0
9108626482,-0.18618041,0.08854175,-0.0008247793,0.0,0.0,-0.08,0
9108633934,-0.1861951,0.088536635,-0.0008247793,0.0,0.0,-0.08,0
9108644554,-0.18621606,0.08852936,-0.0008247793,0.0,0.0,-0.08,0
9108654596,-0.18623427,0.08853313,-0.0008247793,0.0,0.0,-0.08,0
9108664960,-0.18625358,0.08854269,-0.0008252263,0.0,0.0,-0.08,0
9108674426,-0.18625951,0.0885418,-0.0008249283,0.0,0.0,-0.08,0
9108684900,-0.18625052,0.08854626,-0.0008250773,0.0,0.0,-0.08,0
9108695286,-0.18624166,0.0885507,-0.0008250773,0.0,0.0,-0.08,0
9108704802,-0.18623358,0.08855477,-0.0008250773,0.0,0.0,-0.08,0
9108715276,-0.18623942,0.08855339,-0.0008250773,0.0,0.0,-0.08,0
9108724549,-0.18624455,0.08855216,-0.0008252263,0.0,0.0,-0.08,0
9108736175,-0.18626107,0.088547096,-0.0008250773,0.0,0.0,-0.08,0
9108744586,-0.18628947,0.08854613,-0.0008252263,0.0,0.0,-0.08,0
9108755148,-0.18632421,0.088544555,-0.0008252263,0.0,0.0,-0.08,0
9108765478,-0.18635818,0.08854302,-0.00082567334,0.0,0.0,-0.08,0
9108774964,-0.1863825,0.08854458,-0.00082567334,0.0,0.0,-0.08,0
9108784394,-0.18640004,0.08854844,-0.00082567334,0.0,0.0,-0.08,0
9108794802,-0.18642175,0.088541985,-0.00082582235,0.0,0.0,-0.08,0
9108806368,-0.18642002,0.08854432,-0.00082597136,0.0,0.0,-0.08,0
9108814871,-0.18641308,0.08854825,-0.00082582235,0.0,0.0,-0.08,0
9108825368,-0.18641853,0.08854688,-0.00082582235,0.0,0.0,-0.08,0
9108835756,-0.1864247,0.08854589,-0.00082567334,0.0,0.0,-0.08,0
9108845236,-0.18641724,0.0885504,-0.00082582235,0.0,0.0,-0.08,0
9108854713,-0.18640885,0.08855446,-0.00082582235,0.0,0.0,-0.08,0
9108865128,-0.1864143,0.0885531,-0.00082582235,0.0,0.0,-0.08,0
9108876583,-0.18643679,0.08854542,-0.00082567334,0.0,0.0,-0.08,0
9108884983,-0.18645427,0.08854021,-0.00082582235,0.0,0.0,-0.08,0
9108895420,-0.1864751,0.0885334,-0.00082582235,0.0,0.0,-0.08,0
9108905041,-0.18649429,0.08852716,-0.00082597136,0.0,0.0,-0.08,0
9108915509,-0.18648577,0.088520385,-0.00082582235,0.0,0.0,-0.08,0
9108924945,-0.18649119,0.08851953,-0.00082597136,0.0,0.0,-0.08,0
9108935407,-0.18649733,0.088518605,-0.00082582235,0.0,0.0,-0.08,0
9108945822,-0.18651801,0.08851187,-0.00082582235,0.0,0.0,-0.08,0
9108955295,-0.18652838,0.088517934,-0.00082582235,0.0,0.0,-0.08,0
9108964674,-0.18651985,0.08852199,-0.00082597136,0.0,0.0,-0.08,0
9108975089,-0.18651038,0.088526465,-0.0008261204,0.0,0.0,-0.08,0
9108984755,-0.18650271,0.08853117,-0.00082597136,0.0,0.0,-0.08,0
9108995088,-0.18650863,0.0885302,-0.0008261204,0.0,0.0,-0.08,0
9109005584,-0.18651393,0.08852889,-0.00082597136,0.0,0.0,-0.08,0
9109017055,-0.18652937,0.088524014,-0.00082597136,0.0,0.0,-0.08,0
9109025402,-0.18654591,0.0885186,-0.00082597136,0.0,0.0,-0.08,0
9109034899,-0.18656391,0.08851214,-0.0008261204,0.0,0.0,-0.08,0
9109045713,-0.18658444,0.08850478,-0.00082597136,0.0,0.0,-0.08,0
9109056222,-0.18659033,0.08850386,-0.0008261204,0.0,0.0,-0.08,0
9109065704,-0.18659565,0.088503055,-0.0008261204,0.0,0.0,-0.08,0
9109075174,-0.1865876,0.08850751,-0.0008264184,0.0,0.0,-0.08,0
9109085476,-0.18657887,0.08851235,-0.0008262694,0.0,0.0,-0.08,0
9109094954,-0.18657081,0.0885168,-0.0008261204,0.0,0.0,-0.08,0
9109105383,-0.18656202,0.088521704,-0.0008261204,0.0,0.0,-0.08,0
9109115934,-0.18655233,0.088526234,-0.0008262694,0.0,0.0,-0.08,0
9109126381,-0.18654278,0.08853074,-0.0008264184,0.0,0.0,-0.08,0
9109134700,-0.18653575,0.08853461,-0.0008265674,0.0,0.0,-0.08,0
9109145196,-0.18652773,0.088539876,-0.0008264184,0.0,0.0,-0.08,0
9109155828,-0.1865346,0.08853925,-0.0008264184,0.0,0.0,-0.08,0
9109165234,-0.18654644,0.088536076,-0.0008262694,0.0,0.0,-0.08,0
9109175662,-0.18653692,0.088540554,-0.0008262694,0.0,0.0,-0.08,0
9109186020,-0.18654281,0.088539556,-0.0008262694,0.0,0.0,-0.08,0
9109196463,-0.18654875,0.088538595,-0.0008262694,0.0,0.0,-0.08,0
9109204893,-0.18656956,0.08853934,-0.0008264184,0.0,0.0,-0.08,0
9109215528,-0.18657482,0.08853799,-0.0008262694,0.0,0.0,-0.08,0
9109226069,-0.1865651,0.08854252,-0.0008264184,0.0,0.0,-0.0794764,0
9109236692,-0.18655537,0.088547036,-0.0008264184,0.0,0.0,-0.078950204,0
9109246112,-0.18654673,0.088551044,-0.0008265674,0.0,0.0,-0.07849701,0
9109255497,-0.18653812,0.08855503,-0.0008262694,0.0,0.0,-0.07793846,0
9109267041,-0.18652804,0.088560164,-0.0008264184,0.0,0.0,-0.077490106,0
9109275426,-0.18652163,0.08856432,-0.0008265674,0.0,0.0,-0.07694956,0
9109285956,-0.18651359,0.08856954,-0.0008262694,0.0,0.0,-0.07648291,0
9109296390,-0.18650489,0.08857431,-0.0008264184,0.0,0.0,-0.07594646,0
9109306792,-0.18651827,0.088569656,-0.0008267164,0.0,0.0,-0.07544691,0
9109315227,-0.18653305,0.08857276,-0.0008265674,0.0,0.0,-0.07495921,0
9109325968,-0.18653679,0.08858269,-0.0008265674,0.0,0.0,-0.07448451,0
9109336374,-0.18654196,0.08858127,-0.0008265674,0.0,0.0,-0.07394696,0
9109345873,-0.18655229,0.08857772,-0.0008267164,0.0,0.0,-0.07343621,0
9109355306,-0.18654433,0.08858201,-0.0008265674,0.0,0.0,-0.07295186,0
9109365689,-0.18655026,0.088580966,-0.0008267164,0.0,0.0,-0.07247961,0
9109377221,-0.18657354,0.08857355,-0.00082701445,0.0,0.0,-0.07198042,0
9109385659,-0.18657832,0.08857272,-0.0008267164,0.0,0.0,-0.07145752,0
9109396139,-0.18658341,0.088571295,-0.0008267164,0.0,0.0,-0.07096312,0
9109416536,-0.18659464,0.08856929,-0.00082686543,0.0,0.0,-0.07043962,0
9109426047,-0.18657327,0.08856835,-0.00082686543,0.0,0.0,-0.06978487,0
9109436573,-0.18669993,0.088535145,-0.00082686543,0.0,0.0,-0.069469325,0
9109447252,-0.18689877,0.088507056,-0.0008274615,0.0,0.0,-0.06894293,0
9109455649,-0.18690564,0.08851811,-0.0008274615,0.0,0.0,-0.06842793,0
9109466233,-0.18665567,0.08857782,-0.00082701445,0.0,0.0,-0.067958675,0
9109476799,-0.18642709,0.08863898,-0.0008265674,0.0,0.0,-0.067480825,0
9109486216,-0.18645188,0.08866098,-0.00082716346,0.0,0.0,-0.06694478,0
9109495746,-0.18658492,0.088687584,-0.0008276105,0.0,0.0,-0.066418774,0
9109506075,-0.18659863,0.0887398,-0.00082820654,0.0,0.0,-0.06598443,0
9109517721,-0.18654841,0.08878688,-0.00082850456,0.0,0.0,-0.065459125,0
9109526268,-0.18670326,0.08877218,-0.0008291006,0.0,0.0,-0.06496862,0
9109536125,-0.18684375,0.088753074,-0.00082954764,0.0,0.0,-0.06442688,0
9109546630,-0.18695217,0.08872818,-0.00082954764,0.0,0.0,-0.06393383,0
9109557053,-0.18713325,0.08870926,-0.0008305907,0.0,0.0,-0.06345218,0
9109565789,-0.18724543,0.088703245,-0.00083103776,0.0,0.0,-0.06292462,0
9109575993,-0.1873711,0.08869737,-0.0008314848,0.0,0.0,-0.062446523,0
9109586476,-0.1874238,0.08870498,-0.0008316338,0.0,0.0,-0.061954774,0
9109595964,-0.18741861,0.08870624,-0.0008314848,0.0,0.0,-0.061458126,0
9109606490,-0.18749312,0.08870568,-0.0008317828,0.0,0.0,-0.060944226,0
9109616965,-0.18760772,0.0886891,-0.0008325279,0.0,0.0,-0.060456924,0
9109627370,-0.18773958,0.088669956,-0.0008328259,0.0,0.0,-0.059931725,0
9109635738,-0.18780518,0.08867499,-0.00083327293,0.0,0.0,-0.059409477,0
9109646240,-0.1877949,0.08867836,-0.00083327293,0.0,0.0,-0.058940075,0
9109656991,-0.18756253,0.08870997,-0.0008326769,0.0,0.0,-0.058465876,0
9109666790,-0.18719384,0.088764176,-0.0008311868,0.0,0.0,-0.057931874,0
9109676192,-0.1871078,0.088787735,-0.0008311868,0.0,0.0,-0.057406023,0
9109686591,-0.1871042,0.0888232,-0.0008316338,0.0,0.0,-0.05691777,0
9109695996,-0.18695398,0.08891447,-0.0008314848,0.0,0.0,-0.05644577,0
9109706782,-0.18675976,0.08902895,-0.0008317828,0.0,0.0,-0.05593502,0
9109716266,-0.18673307,0.08911012,-0.0008326769,0.0,0.0,-0.05545527,0
9109726688,-0.18675818,0.089217424,-0.00083342195,0.0,0.0,-0.05490657,0
9109736166,-0.18674687,0.089302726,-0.000834465,0.0,0.0,-0.05444177,0
9109746847,-0.1867263,0.089341685,-0.00083461404,0.0,0.0,-0.053939868,0
9109757270,-0.18663532,0.08938829,-0.000834465,0.0,0.0,-0.053445768,0
9109767741,-0.18640676,0.08947184,-0.000834465,0.0,0.0,-0.05291237,0
9109776207,-0.1860977,0.089621425,-0.000834465,0.0,0.0,-0.05240122,0
9109786736,-0.18527113,0.08999229,-0.000833869,0.0,0.0,-0.051905718,0
9109797114,-0.18196142,0.09152456,-0.0008331239,0.0,0.0,-0.05144467,0
9109807589,-0.17486337,0.09455509,-0.00082731247,0.0,0.0,-0.05091957,0
9109816059,-0.16607471,0.09805992,-0.0008146465,0.0,0.0,-0.05040957,0
9109826647,-0.15146689,0.103940584,-0.0007878244,0.0,0.0,-0.04992907,0
9109837177,-0.13415152,0.110979095,-0.00074505806,0.0,0.0,-0.04944317,0
9109846681,-0.116971165,0.11780371,-0.0006894767,0.0,0.0,-0.04891352,0
9109856116,-0.09928178,0.12481281,-0.00062033534,0.0,0.0,-0.04839732,0
9109866556,-0.07971801,0.13258481,-0.00052914023,0.0,0.0,-0.047911122,0
9109878003,-0.059920885,0.14033943,-0.00042110682,0.0,0.0,-0.047450274,0
9109886466,-0.048041947,0.14496416,-0.00034883618,0.0,0.0,-0.046929725,0
9109897010,-0.037666105,0.1489924,-0.0002810359,0.0,0.0,-0.046417374,0
9109906511,-0.032037124,0.1511428,-0.00024273992,0.0,0.0,-0.045922875,0
9109917443,-0.02791862,0.15267612,-0.00021338463,0.0,0.0,-0.045404874,0
9109927163,-0.02436134,0.15401308,-0.00018790364,0.0,0.0,-0.044942822,0
9109936619,-0.019788453,0.15573269,-0.00015422702,0.0,0.0,-0.04437407,0
9109948116,-0.012490619,0.15848114,-9.924173e-05,0.0,0.0,-0.04388872,0
9109956537,-0.006799251,0.16066268,-5.468726e-05,0.0,0.0,-0.043435123,0
9109967142,0.00034425408,0.16342486,3.1292439e-06,0.0,0.0,-0.042903073,0
9109976613,0.008018874,0.16638005,6.6906214e-05,0.0,0.0,-0.042426873,0
9109987126,0.018788762,0.1706271,0.00016093254,0.0,0.0,-0.041889023,0
9109996796,0.030475948,0.17525302,0.00026762486,0.0,0.0,-0.041432872,0
9110007310,0.044397973,0.18068916,0.00040188432,0.0,0.0,-0.040888272,0
9110018011,0.058413614,0.1861291,0.00054463744,0.0,0.0,-0.04041137,0
9110026429,0.06825572,0.18995869,0.00064983964,0.0,0.0,-0.03990177,0
9110036912,0.07897563,0.19407724,0.0007686019,0.0,0.0,-0.03938337,0
9110047393,0.0884489,0.19769195,0.0008766353,0.0,0.0,-0.03893337,0
9110057860,0.09675807,0.20091371,0.00097483397,0.0,0.0,-0.03839767,0
9110067312,0.103657484,0.20361532,0.0010584295,0.0,0.0,-0.03788652,0
9110077819,0.11065981,0.20637196,0.0011450052,0.0,0.0,-0.03742717,0
9110086489,0.11595167,0.20849216,0.0012122095,0.0,0.0,-0.036880117,0
9110096926,0.12243366,0.21108666,0.001296252,0.0,0.0,-0.036406618,0
9110107431,0.12946504,0.21389624,0.0013890862,0.0,0.0,-0.035942167,0
9110116856,0.13662404,0.21673024,0.0014853477,0.0,0.0,-0.035398066,0
9110128297,0.14616802,0.22061905,0.001617372,0.0,0.0,-0.034883317,0
9110136681,0.15386008,0.22365925,0.0017264485,0.0,0.0,-0.03442627,0
9110146964,0.1636779,0.22736362,0.0018671155,0.0,0.0,-0.033894118,0
9110157314,0.17312968,0.23105645,0.0020076334,0.0,0.0,-0.033408817,0
9110166974,0.18185301,0.23453772,0.0021407008,0.0,0.0,-0.032908216,0
9110177489,0.19347401,0.23930115,0.002323836,0.0,0.0,-0.032390065,0
9110186872,0.20853327,0.24554893,0.0025707483,0.0,0.0,-0.031910114,0
9110198453,0.23180024,0.25506705,0.0029693544,0.0,0.0,-0.031370465,0
9110206817,0.2485633,0.26188007,0.0032699108,0.0,0.0,-0.030910665,0
9110217303,0.26716056,0.2693847,0.0036163628,0.0,0.0,-0.030397965,0
9110227716,0.28233832,0.27582029,0.00391379,0.0,0.0,-0.029902564,0
9110237194,0.29388088,0.28140953,0.004157424,0.0,0.0,-0.029389465,0
9110246651,0.30389807,0.28705698,0.004386157,0.0,0.0,-0.028867915,0
9110257236,0.3126723,0.29321086,0.0046107173,0.0,0.0,-0.028383816,0
9110268804,0.31881213,0.2991351,0.004797429,0.0,0.0,-0.027922265,0
9110277178,0.32117888,0.30262986,0.004890263,0.0,0.0,-0.027403815,0
9110287607,0.3229244,0.3063863,0.004978478,0.0,0.0,-0.026881265,0
9110296968,0.32327747,0.30970448,0.0050386786,0.0,0.0,-0.026385164,0
9110307501,0.32124162,0.31367248,0.0050720572,0.0,0.0,-0.025873164,0
9110316947,0.3168292,0.31769228,0.005067289,0.0,0.0,-0.025414664,0
9110327506,0.30934718,0.32308012,0.005033314,0.0,0.0,-0.024917563,0
9110339007,0.2988733,0.33040264,0.0049744546,0.0,0.0,-0.024396513,0
9110347364,0.28958672,0.33685,0.004915148,0.0,0.0,-0.023883263,0
9110356795,0.27720383,0.34538037,0.004826188,0.0,0.0,-0.023360413,0
9110367198,0.26146427,0.35635877,0.004699677,0.0,0.0,-0.022886362,0
9110377694,0.24334726,0.3688177,0.004529804,0.0,0.0,-0.022405412,0
9110387134,0.22528373,0.38111952,0.004336089,0.0,0.0,-0.021896211,0
9110397668,0.20296079,0.39592654,0.0040616095,0.0,0.0,-0.021425562,0
9110407221,0.17974466,0.4100108,0.0037281215,0.0,0.0,-0.020898562,0
9110416960,0.15231568,0.42477673,0.0032755733,0.0,0.0,-0.020363562,0
9110427949,0.117371194,0.44154304,0.0026261806,0.0,0.0,-0.020831762,0
9110437250,0.08604366,0.45525625,0.0019867718,0.0,0.0,-0.021326961,0
9110448964,0.0478068,0.47118187,0.0011436641,0.0,0.0,-0.02187616,0
9110457351,0.02340164,0.48115617,0.0005720556,0.0,0.0,-0.02233641,0
9110467903,-0.0018997118,0.4914872,-4.7683716e-05,0.0,0.0,-0.02285596,0
9110477260,-0.018587746,0.4984393,-0.00047132373,0.0,0.0,-0.02335161,0
9110487754,-0.029846616,0.5038455,-0.00076547265,0.0,0.0,-0.02386446,0
9110497188,-0.033915676,0.5070574,-0.0008751452,0.0,0.0,-0.02433556,0
9110507864,-0.034453087,0.50912553,-0.0008931756,0.0,0.0,-0.02486161,0
9110519549,-0.032910034,0.5097338,-0.00085413456,0.0,0.0,-0.02534331,0
9110527251,-0.030433424,0.5093888,-0.0007893145,0.0,0.0,-0.02585161,0
9110537973,-0.024789833,0.5086012,-0.000641942,0.0,0.0,-0.026370859,0
9110547612,-0.019482933,0.50830996,-0.0005044043,0.0,0.0,-0.026830759,0
9110557644,-0.01596842,0.50896066,-0.00041365623,0.0,0.0,-0.027380958,0
9110568228,-0.01551386,0.51078343,-0.00040337443,0.0,0.0,-0.027852258,0
9110578627,-0.017929524,0.51348025,-0.00046879053,0.0,0.0,-0.028363558,0
9110589029,-0.022782385,0.5168847,-0.00060006976,0.0,0.0,-0.028891107,0
9110597721,-0.0288428,0.5201848,-0.0007645786,0.0,0.0,-0.029383658,0
9110607220,-0.036793984,0.5242148,-0.0009828806,0.0,0.0,-0.029847257,0
9110617598,-0.045770854,0.52917194,-0.0012348592,0.0,0.0,-0.030366408,0
9110628309,-0.055741407,0.5349497,-0.0015212595,0.0,0.0,-0.030831508,0
9110637725,-0.06591074,0.54059565,-0.0018182397,0.0,0.0,-0.03135166,0
9110648262,-0.07856876,0.54735816,-0.0021959841,0.0,0.0,-0.03185751,0
9110658745,-0.091340356,0.55407923,-0.0025856495,0.0,0.0,-0.032369807,0
9110667227,-0.10059543,0.5589538,-0.002873689,0.0,0.0,-0.032875158,0
9110677689,-0.10938868,0.5636139,-0.0031520426,0.0,0.0,-0.03338191,0
9110688641,-0.11467628,0.5667319,-0.003323406,0.0,0.0,-0.03384226,0
9110698459,-0.11563774,0.5682027,-0.0033603609,0.0,0.0,-0.034366008,0
9110707807,-0.11400733,0.5690343,-0.0033181906,0.0,0.0,-0.034901306,0
9110718348,-0.11158828,0.5700541,-0.0032539666,0.0,0.0,-0.035339605,0
9110727703,-0.11051964,0.57125884,-0.0032298267,0.0,0.0,-0.035863906,0
9110738211,-0.110347085,0.5730692,-0.0032353401,0.0,0.0,-0.036387157,0
9110747656,-0.110106915,0.5750854,-0.0032402575,0.0,0.0,-0.036858458,0
9110758103,-0.10930341,0.5776006,-0.0032316148,0.0,0.0,-0.037384108,0
9110769773,-0.108430125,0.5806114,-0.0032232702,0.0,0.0,-0.037866056,0
9110778173,-0.10849811,0.5828715,-0.0032384694,0.0,0.0,-0.038367506,0
9110787593,-0.10968752,0.58539724,-0.0032886863,0.0,0.0,-0.038884856,0
9110798095,-0.11202358,0.5882365,-0.003375709,0.0,0.0,-0.039391655,0
9110808658,-0.11530366,0.591129,-0.0034925342,0.0,0.0,-0.039853107,0
9110818025,-0.119226165,0.59356636,-0.0036269426,0.0,0.0,-0.040378306,0
9110828554,-0.124706924,0.5960207,-0.003810227,0.0,0.0,-0.040903755,0
9110840089,-0.13116267,0.5983964,-0.0040242076,0.0,0.0,-0.041375406,0
9110847623,-0.13511035,0.5998157,-0.004155636,0.0,0.0,-0.041908458,0
9110858185,-0.14021245,0.6016912,-0.00432685,0.0,0.0,-0.04239946,0
9110868741,-0.14532018,0.6035903,-0.0044992566,0.0,0.0,-0.04285486,0
9110878095,-0.15011984,0.6052736,-0.0046615303,0.0,0.0,-0.043390412,0
9110888630,-0.15522468,0.6070814,-0.004835278,0.0,0.0,-0.043906163,0
9110897928,-0.15823987,0.60848093,-0.004941076,0.0,0.0,-0.044357512,0
9110909501,-0.15917219,0.6097179,-0.004980862,0.0,0.0,-0.04490166,0
9110917892,-0.15784599,0.61029834,-0.0049439073,0.0,0.0,-0.04535986,0
9110928663,-0.15411419,0.6107309,-0.0048311055,0.0,0.0,-0.045907263,0
9110938441,-0.14970534,0.6107459,-0.0046931207,0.0,0.0,-0.046377063,0
9110948988,-0.14425474,0.61035407,-0.004519075,0.0,0.0,-0.046902712,0
9110958417,-0.13875395,0.609659,-0.0043416023,0.0,0.0,-0.047380812,0
9110967768,-0.13263553,0.6086095,-0.004142523,0.0,0.0,-0.047891714,0
9110978349,-0.12481447,0.60703766,-0.003887415,0.0,0.0,-0.048392814,0
9110987746,-0.11743851,0.6054359,-0.0036478043,0.0,0.0,-0.048862163,0
9110998228,-0.10995872,0.6037624,-0.0034056604,0.0,0.0,-0.04938796,0
9111008802,-0.104097016,0.6023883,-0.0032162666,0.0,0.0,-0.04986136,0
9111019324,-0.09997461,0.60128725,-0.0030830503,0.0,0.0,-0.05038406,0
9111027872,-0.09715743,0.60040295,-0.0029915571,0.0,0.0,-0.05090101,0
9111038352,-0.09307355,0.5991166,-0.0028593838,0.0,0.0,-0.05139191,0
9111048796,-0.088620484,0.59761435,-0.0027152896,0.0,0.0,-0.051874112,0
9111058151,-0.0847058,0.59609413,-0.0025884807,0.0,0.0,-0.05238771,0
9111068736,-0.07990319,0.5941954,-0.0024336576,0.0,0.0,-0.05290961,0
9111079239,-0.074196234,0.5920881,-0.0022512674,0.0,0.0,-0.05338186,0
9111089786,-0.06741911,0.5896796,-0.0020369887,0.0,0.0,-0.05391711,0
9111098156,-0.061139278,0.58750254,-0.0018399954,0.0,0.0,-0.05442086,0
9111109016,-0.05131021,0.5844453,-0.0015358627,0.0,0.0,-0.05491706,0
9111118366,-0.041451417,0.5816383,-0.0012347102,0.0,0.0,-0.05538266,0
9111128952,-0.029461905,0.578204,-0.00087216496,0.0,0.0,-0.05592696,0
9111138431,-0.01793161,0.57479995,-0.0005275011,0.0,0.0,-0.05639026,0
9111148918,-0.004015416,0.57055455,-0.00011712313,0.0,0.0,-0.05691971,0
9111160373,0.012043975,0.56541026,0.0003479421,0.0,0.0,-0.05740346,0
9111167875,0.022702962,0.56178814,0.0006519258,0.0,0.0,-0.05790696,0
9111178387,0.037692152,0.5564531,0.0010715425,0.0,0.0,-0.05842646,0
9111188749,0.05257286,0.55116975,0.0014798343,0.0,0.0,-0.058875408,0
9111199397,0.0675996,0.5460961,0.0018848479,0.0,0.0,-0.059400156,0
9111208913,0.08013204,0.5419798,0.0022165477,0.0,0.0,-0.059899207,0
9111218288,0.091661066,0.538163,0.002516657,0.0,0.0,-0.060402606,0
9111228731,0.10433059,0.5340059,0.0028415024,0.0,0.0,-0.060926255,0
9111238111,0.11568885,0.5301974,0.0031277537,0.0,0.0,-0.061386656,0
9111248640,0.12800463,0.5257611,0.0034305453,0.0,0.0,-0.061896857,0
9111258979,0.13952386,0.5212549,0.0037059188,0.0,0.0,-0.06237966,0
9111269592,0.15129957,0.5165411,0.0039811432,0.0,0.0,-0.06291401,0
9111279223,0.16211036,0.51225376,0.0042288005,0.0,0.0,-0.063423105,0
9111288633,0.17199922,0.5081516,0.0044496357,0.0,0.0,-0.06390985,0
9111299043,0.18159948,0.503785,0.004655719,0.0,0.0,-0.0644385,0
9111308487,0.18978742,0.49988472,0.004826784,0.0,0.0,-0.06490085,0
9111318906,0.19963376,0.49550545,0.005031079,0.0,0.0,-0.0654243,0
9111329456,0.2106184,0.49100563,0.0052583218,0.0,0.0,-0.0658975,0
9111339995,0.22175051,0.48653346,0.0054834783,0.0,0.0,-0.066418,0
9111348471,0.23018219,0.48302603,0.0056499243,0.0,0.0,-0.06693245,0
9111359085,0.23943317,0.4788229,0.005824119,0.0,0.0,-0.06743085,0
9111369550,0.24701893,0.47469887,0.005955249,0.0,0.0,-0.067907244,0
9111378910,0.2535988,0.47070944,0.0060610473,0.0,0.0,-0.06843305,0
9111389402,0.2625281,0.46579662,0.0062069297,0.0,0.0,-0.06893515,0
9111399737,0.27311203,0.46055353,0.0063821673,0.0,0.0,-0.06941735,0
9111410240,0.28448418,0.4548643,0.0065635145,0.0,0.0,-0.06994075,0
9111418660,0.2935386,0.44998455,0.006697476,0.0,0.0,-0.070441,0
9111429139,0.30469084,0.4435103,0.0068491697,0.0,0.0,-0.07094065,0
9111439633,0.3156601,0.43671453,0.0069841743,0.0,0.0,-0.07140605,0
9111449589,0.32620966,0.42997387,0.0071030855,0.0,0.0,-0.0719369,0
9111458989,0.33705994,0.42315218,0.0072197616,0.0,0.0,-0.072442845,0
9111469551,0.35087645,0.41490626,0.007365644,0.0,0.0,-0.07290675,0
9111480068,0.36611122,0.4061936,0.007520318,0.0,0.0,-0.0734317,0
9111488379,0.37848893,0.39897522,0.007633269,0.0,0.0,-0.0739378,0
