timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
9103788458,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9103888458,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9103988453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104088532,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104188447,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104288523,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104388452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104488510,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104588447,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104688517,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104788452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104888452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9104988452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105088469,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105188451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105288464,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105388451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105488453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105588464,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105688543,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105788450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105888574,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9105988450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106088450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106188447,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106288457,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106388450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106488443,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106588453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106688446,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106788455,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106888479,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
9106988446,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1008.0,1007.0,1007.0,1008.0,1000.0,1000.0,1000.0,1000.0
9107088679,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1021.0,1016.0,1016.0,1021.0,1000.0,1000.0,1000.0,1000.0
9107188446,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1036.0,1026.0,1023.0,1033.0,1000.0,1000.0,1000.0,1000.0
9107288460,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1054.0,1040.0,1032.0,1046.0,1000.0,1000.0,1000.0,1000.0
9107388457,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1075.0,1055.0,1039.0,1059.0,1000.0,1000.0,1000.0,1000.0
9107488467,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1083.0,1062.0,1040.0,1062.0,1000.0,1000.0,1000.0,1000.0
9107588455,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1090.0,1067.0,1040.0,1064.0,1000.0,1000.0,1000.0,1000.0
9107688524,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1097.0,1073.0,1040.0,1066.0,1000.0,1000.0,1000.0,1000.0
9107788459,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1104.0,1078.0,1041.0,1069.0,1000.0,1000.0,1000.0,1000.0
9107888453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1110.0,1083.0,1042.0,1072.0,1000.0,1000.0,1000.0,1000.0
9107988466,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1116.0,1087.0,1043.0,1074.0,1000.0,1000.0,1000.0,1000.0
9108088449,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1123.0,1092.0,1044.0,1077.0,1000.0,1000.0,1000.0,1000.0
9108188449,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1129.0,1097.0,1045.0,1080.0,1000.0,1000.0,1000.0,1000.0
9108288453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1135.0,1102.0,1046.0,1083.0,1000.0,1000.0,1000.0,1000.0
9108388458,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1141.0,1106.0,1046.0,1085.0,1000.0,1000.0,1000.0,1000.0
9108488498,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1148.0,1111.0,1047.0,1088.0,1000.0,1000.0,1000.0,1000.0
9108588494,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1152.0,1114.0,1046.0,1089.0,1000.0,1000.0,1000.0,1000.0
9108688443,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1155.0,1115.0,1043.0,1088.0,1000.0,1000.0,1000.0,1000.0
9108788446,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1116.0,1040.0,1087.0,1000.0,1000.0,1000.0,1000.0
9108888450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1114.0,1040.0,1088.0,1000.0,1000.0,1000.0,1000.0
9108988454,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1114.0,1040.0,1088.0,1000.0,1000.0,1000.0,1000.0
9109088463,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1114.0,1040.0,1088.0,1000.0,1000.0,1000.0,1000.0
9109188449,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1114.0,1040.0,1088.0,1000.0,1000.0,1000.0,1000.0
9109288454,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1154.0,1110.0,1040.0,1088.0,1000.0,1000.0,1000.0,1000.0
9109388451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1147.0,1103.0,1040.0,1088.0,1000.0,1000.0,1000.0,1000.0
9109488456,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1141.0,1097.0,1040.0,1088.0,1000.0,1000.0,1000.0,1000.0
9109588457,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1134.0,1089.0,1040.0,1088.0,1000.0,1000.0,1000.0,1000.0
9109688451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1127.0,1081.0,1040.0,1089.0,1000.0,1000.0,1000.0,1000.0
9109788473,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1120.0,1067.0,1040.0,1095.0,1000.0,1000.0,1000.0,1000.0
9109888457,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1116.0,1042.0,1044.0,1104.0,1000.0,1000.0,1000.0,1000.0
9109988454,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1105.0,1040.0,1040.0,1105.0,1000.0,1000.0,1000.0,1000.0
9110088460,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1098.0,1040.0,1040.0,1098.0,1000.0,1000.0,1000.0,1000.0
9110188461,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1091.0,1040.0,1040.0,1091.0,1000.0,1000.0,1000.0,1000.0
9110288462,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1083.0,1040.0,1040.0,1083.0,1000.0,1000.0,1000.0,1000.0
9110388457,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1076.0,1040.0,1040.0,1076.0,1000.0,1000.0,1000.0,1000.0
9110488465,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1076.0,1040.0,1040.0,1076.0,1000.0,1000.0,1000.0,1000.0
9110588446,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1083.0,1040.0,1040.0,1083.0,1000.0,1000.0,1000.0,1000.0
9110688547,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1091.0,1040.0,1040.0,1091.0,1000.0,1000.0,1000.0,1000.0
9110788453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1098.0,1040.0,1040.0,1098.0,1000.0,1000.0,1000.0,1000.0
9110888541,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1105.0,1040.0,1040.0,1105.0,1000.0,1000.0,1000.0,1000.0
9110988453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1113.0,1040.0,1040.0,1113.0,1000.0,1000.0,1000.0,1000.0
9111088459,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1120.0,1040.0,1040.0,1120.0,1000.0,1000.0,1000.0,1000.0
9111188462,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1118.0,1045.0,1041.0,1130.0,1000.0,1000.0,1000.0,1000.0
9111288532,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1123.0,1045.0,1043.0,1138.0,1000.0,1000.0,1000.0,1000.0
9111388450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1106.0,1045.0,1069.0,1145.0,1000.0,1000.0,1000.0,1000.0
9111488446,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1070.0,1044.0,1115.0,1150.0,1000.0,1000.0,1000.0,1000.0
9111588454,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1131.0,1050.0,1048.0,1163.0,1000.0,1000.0,1000.0,1000.0
9111688447,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1125.0,1076.0,1059.0,1142.0,1000.0,1000.0,1000.0,1000.0
9111788448,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1131.0,1081.0,1055.0,1135.0,1000.0,1000.0,1000.0,1000.0
9111888457,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1124.0,1164.0,1040.0,1070.0,1000.0,1000.0,1000.0,1000.0
9111988449,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1150.0,1103.0,1040.0,1108.0,1000.0,1000.0,1000.0,1000.0
9112088449,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1056.0,1040.0,1144.0,1000.0,1000.0,1000.0,1000.0
9112188443,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1095.0,1040.0,1107.0,1000.0,1000.0,1000.0,1000.0
9112288443,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1172.0,1121.0,1057.0,1047.0,1000.0,1000.0,1000.0,1000.0
9112388466,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1084.0,1040.0,1118.0,1000.0,1000.0,1000.0,1000.0
9112488464,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1097.0,1040.0,1105.0,1000.0,1000.0,1000.0,1000.0
9112588464,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1159.0,1093.0,1042.0,1105.0,1000.0,1000.0,1000.0,1000.0
9112688451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1090.0,1040.0,1112.0,1000.0,1000.0,1000.0,1000.0
9112788449,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1154.0,1112.0,1040.0,1087.0,1000.0,1000.0,1000.0,1000.0
9112888458,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1126.0,1100.0,1040.0,1114.0,1000.0,1000.0,1000.0,1000.0
9112988457,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1147.0,1040.0,1040.0,1147.0,1000.0,1000.0,1000.0,1000.0
9113088462,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1054.0,1040.0,1142.0,1154.0,1000.0,1000.0,1000.0,1000.0
9113188455,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1064.0,1179.0,1090.0,1065.0,1000.0,1000.0,1000.0,1000.0
9113288451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1109.0,1040.0,1093.0,1000.0,1000.0,1000.0,1000.0
9113388573,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1077.0,1040.0,1125.0,1000.0,1000.0,1000.0,1000.0
9113488488,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1172.0,1040.0,1057.0,1127.0,1000.0,1000.0,1000.0,1000.0
9113588722,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1164.0,1143.0,1048.0,1040.0,1000.0,1000.0,1000.0,1000.0
9113688475,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1167.0,1040.0,1051.0,1138.0,1000.0,1000.0,1000.0,1000.0
9113788568,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1146.0,1067.0,1040.0,1146.0,1000.0,1000.0,1000.0,1000.0
9113888451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1149.0,1157.0,1050.0,1000.0,1000.0,1000.0,1000.0
9113988455,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1087.0,1121.0,1131.0,1064.0,1000.0,1000.0,1000.0,1000.0
9114088450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1062.0,1106.0,1145.0,1090.0,1000.0,1000.0,1000.0,1000.0
9114188453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1124.0,1157.0,1077.0,1000.0,1000.0,1000.0,1000.0
9114288523,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9114388518,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9114488480,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1107.0,1152.0,1081.0,1060.0,1000.0,1000.0,1000.0,1000.0
9114588447,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1113.0,1162.0,1078.0,1046.0,1000.0,1000.0,1000.0,1000.0
9114688445,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1123.0,1157.0,1079.0,1040.0,1000.0,1000.0,1000.0,1000.0
9114788448,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9114888459,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9114988451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9115088451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9115188456,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1121.0,1108.0,1102.0,1073.0,1000.0,1000.0,1000.0,1000.0
9115288447,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1063.0,1118.0,1152.0,1069.0,1000.0,1000.0,1000.0,1000.0
9115388464,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1088.0,1088.0,1092.0,1135.0,1000.0,1000.0,1000.0,1000.0
9115488452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1062.0,1157.0,1138.0,1000.0,1000.0,1000.0,1000.0
9115588454,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1070.0,1157.0,1131.0,1000.0,1000.0,1000.0,1000.0
9115688507,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1081.0,1057.0,1090.0,1172.0,1000.0,1000.0,1000.0,1000.0
9115788449,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1058.0,1044.0,1134.0,1161.0,1000.0,1000.0,1000.0,1000.0
9115888450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1061.0,1042.0,1135.0,1160.0,1000.0,1000.0,1000.0,1000.0
9115988557,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1075.0,1052.0,1133.0,1140.0,1000.0,1000.0,1000.0,1000.0
9116088452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1104.0,1093.0,1107.0,1101.0,1000.0,1000.0,1000.0,1000.0
9116188453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1113.0,1117.0,1090.0,1084.0,1000.0,1000.0,1000.0,1000.0
9116288453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1136.0,1118.0,1076.0,1073.0,1000.0,1000.0,1000.0,1000.0
9116388452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1136.0,1049.0,1057.0,1000.0,1000.0,1000.0,1000.0
9116488454,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1144.0,1136.0,1070.0,1051.0,1000.0,1000.0,1000.0,1000.0
9116588472,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1159.0,1148.0,1042.0,1047.0,1000.0,1000.0,1000.0,1000.0
9116688488,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1160.0,1145.0,1043.0,1047.0,1000.0,1000.0,1000.0,1000.0
9116788448,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1140.0,1143.0,1056.0,1061.0,1000.0,1000.0,1000.0,1000.0
9116888463,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1098.0,1099.0,1114.0,1094.0,1000.0,1000.0,1000.0,1000.0
9116988471,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1083.0,1086.0,1132.0,1102.0,1000.0,1000.0,1000.0,1000.0
9117088479,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1046.0,1101.0,1159.0,1095.0,1000.0,1000.0,1000.0,1000.0
9117188452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9117288453,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9117388489,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1145.0,1157.0,1054.0,1000.0,1000.0,1000.0,1000.0
9117488454,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1049.0,1137.0,1122.0,1093.0,1000.0,1000.0,1000.0,1000.0
9117588450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1131.0,1147.0,1071.0,1050.0,1000.0,1000.0,1000.0,1000.0
9117688554,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1129.0,1047.0,1065.0,1000.0,1000.0,1000.0,1000.0
9117788461,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1148.0,1157.0,1051.0,1040.0,1000.0,1000.0,1000.0,1000.0
9117888525,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1131.0,1040.0,1069.0,1000.0,1000.0,1000.0,1000.0
9117988461,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1105.0,1040.0,1097.0,1000.0,1000.0,1000.0,1000.0
9118088449,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1159.0,1069.0,1041.0,1129.0,1000.0,1000.0,1000.0,1000.0
9118188451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1148.0,1157.0,1051.0,1040.0,1000.0,1000.0,1000.0,1000.0
9118288450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1160.0,1140.0,1043.0,1055.0,1000.0,1000.0,1000.0,1000.0
9118388464,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1104.0,1040.0,1098.0,1000.0,1000.0,1000.0,1000.0
9118488454,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1064.0,1131.0,1117.0,1090.0,1000.0,1000.0,1000.0,1000.0
9118588446,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1136.0,1157.0,1064.0,1000.0,1000.0,1000.0,1000.0
9118688451,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9118788447,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9118888450,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1157.0,1157.0,1040.0,1000.0,1000.0,1000.0,1000.0
9118988468,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1040.0,1153.0,1157.0,1045.0,1000.0,1000.0,1000.0,1000.0
9119088452,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1161.0,1057.0,1044.0,1135.0,1000.0,1000.0,1000.0,1000.0
9119188447,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1174.0,1089.0,1059.0,1078.0,1000.0,1000.0,1000.0,1000.0
9119288456,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1181.0,1104.0,1068.0,1043.0,1000.0,1000.0,1000.0,1000.0
9119388507,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1165.0,1063.0,1130.0,1040.0,1000.0,1000.0,1000.0,1000.0
9119488497,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1164.0,1040.0,1072.0,1122.0,1000.0,1000.0,1000.0,1000.0
9119588465,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1040.0,1040.0,1157.0,1000.0,1000.0,1000.0,1000.0
9119688565,16,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1157.0,1040.0,1040.0,1157.0,1000.0,1000.0,1000.0,1000.0
