timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
9112648799,-0.064911306,-0.06352788,0.19433594,10744,0,-0.30935982,-0.57728577,-9.833984,7555,0,0,0,1
9112658243,-0.076648585,-0.07664968,0.22265635,9444,0,-0.22787681,-0.57590467,-9.833982,8950,0,0,0,1
9112667970,-0.07941001,-0.08079362,0.21191414,9727,0,-0.3093598,-0.5469023,-9.8515625,7279,0,0,0,1
9112678434,-0.06974333,-0.07112554,0.17773438,10464,0,-0.20163651,-0.5192809,-9.779299,8619,0,0,0,1
9112688673,-0.04143022,-0.041433953,0.0742187,10239,0,-0.031002047,-0.48768622,-9.760125,14129,0,0,0,1
9112698513,-0.024857238,-0.024861211,-0.01171875,9840,0,-0.21544719,-0.4529897,-9.814455,8875,0,0,0,1
9112708977,-0.020024722,-0.020026244,-0.046875,10464,0,-0.27707902,-0.528361,-9.813582,14754,0,0,0,1
9112718238,-0.017263096,-0.02002585,-0.061523385,9261,0,-0.25549817,-0.520662,-9.814453,7629,0,0,0,1
9112728634,-0.019335022,-0.02209701,-0.06347657,10396,0,-0.2817385,-0.49442172,-9.853516,8695,0,0,0,1
9112738475,-0.0248597,-0.027620902,-0.05468751,9841,0,-0.35079184,-0.50823236,-9.892578,7716,0,0,0,1
9112748083,-0.038670857,-0.03866886,-0.03417977,9608,0,-0.32455158,-0.56209415,-9.853516,8492,0,0,0,1
9112758098,-0.04902858,-0.047646135,-0.020507853,10015,0,-0.37006631,-0.5110167,-9.853516,14164,0,0,0,1
9112768819,-0.046266045,-0.047646604,-0.013671765,10721,0,-0.39084274,-0.44056007,-9.800779,8969,0,0,0,1
9112778272,-0.0062144813,-0.0075962,-0.009765575,9453,0,-0.4184641,-0.44056,-9.761719,7249,0,0,0,1
9112788478,0.049028344,0.04764642,-0.009765566,10206,0,-0.46696058,-0.4482104,-9.782078,15203,0,0,0,1
9112798910,0.0690543,0.070433564,0.007812639,10432,0,-0.43089375,-0.5607129,-9.833982,9597,0,0,0,1
9112807838,0.07388872,0.07526665,0.034179684,8928,0,-0.34941077,-0.5068513,-9.794922,6802,0,0,0,1
9112818387,0.09046027,0.090459675,0.046874903,10549,0,-0.3901424,-0.5485885,-9.803307,14741,0,0,0,1
9112829016,0.09805707,0.09805458,0.06640625,10629,0,-0.39084285,-0.6560067,-9.9296875,7852,0,0,0,1
9112838070,0.05801147,0.06214119,0.118164405,9054,0,-0.49856612,-0.71124935,-9.990233,8436,0,0,0,1
9112848140,-0.0075856308,-0.000700713,0.21679719,10070,0,-0.48475543,-0.7250601,-9.972654,8462,0,0,0,1
9112858351,-0.040734738,-0.037984952,0.2900393,10211,0,-0.31220603,-0.67585826,-9.8767185,14468,0,0,0,1
9112869132,-0.049027674,-0.039362367,0.2939451,10781,0,-0.32317054,-0.56071305,-9.912111,9061,0,0,0,1
9112878441,-0.09806354,-0.008299978,0.28027037,9309,0,-0.4598962,-0.6421958,-10.20117,7796,0,0,0,1
9112889068,-0.2500112,0.16845125,0.2011575,10627,0,-0.5938599,-0.8866449,-10.716797,7732,0,0,0,1
9112899247,-0.51800966,0.5965248,-0.019585982,10179,0,-0.70205915,-1.199241,-11.332095,14512,0,0,0,1
9112908592,-0.8184357,1.1993207,-0.34190953,9345,0,-0.6477215,-1.1835744,-11.3125,9979,0,0,0,1
9112918935,-1.0539176,1.800755,-0.6876632,10343,0,-0.51237684,-0.91288507,-10.986327,6605,0,0,0,1
9112928342,-1.227299,2.1964252,-0.9805588,9407,0,-0.22787687,-0.1698707,-10.623046,7738,0,0,0,1
9112938922,-1.3487717,2.2131588,-1.0798845,10580,0,0.13672513,0.49304187,-10.089846,15472,0,0,0,1
9112949620,-1.4136153,1.7963264,-0.92320526,10698,0,0.7996378,0.8604059,-9.378906,8638,0,0,0,1
9112958876,-1.4557924,1.1300646,-0.67194426,9256,0,1.2471037,1.4984591,-9.050779,7507,0,0,0,1
9112968591,-1.4785988,0.5174181,-0.4973392,9715,0,1.3583881,1.9690048,-9.0410795,14776,0,0,0,1
9112977906,-1.4322879,0.107832104,-0.3911307,9315,0,1.437691,1.495697,-8.992186,7734,0,0,0,1
9112988137,-1.3327881,-0.107648194,-0.29664376,10231,0,1.2885358,1.2111971,-9.1640625,8811,0,0,0,1
9112998720,-1.2457491,-0.17808214,-0.2108494,10583,0,0.9911943,0.92762554,-9.461772,14930,0,0,0,1
9113008974,-1.1663136,-0.13183486,-0.14554612,10254,0,0.7595869,0.900457,-9.472658,7333,0,0,0,1
9113018451,-1.0530554,-0.02828994,-0.10946541,9477,0,0.79963773,1.0758523,-9.320312,8227,0,0,0,1
9113029115,-0.8949268,0.042829506,-0.07329775,10664,0,0.9225527,1.1159035,-9.1875,8419,0,0,0,1
9113038979,-0.7374899,0.019365875,-0.021471646,9864,0,1.068152,1.3759284,-9.1484375,14651,0,0,0,1
9113049330,-0.61940956,-0.0752247,0.05376645,10351,0,1.15181,1.4556462,-9.244141,8964,0,0,0,1
9113058287,-0.5469079,-0.13389657,0.17288764,8957,0,1.0979484,1.4818861,-9.453123,7831,0,0,0,1
9113068984,-0.5234369,-0.11320589,0.26757205,10697,0,1.0302761,1.6048014,-9.666016,7377,0,0,0,1
9113079571,-0.49098527,-0.06557342,0.3095514,10587,0,0.99022514,1.5781679,-9.965554,15310,0,0,0,1
9113088116,-0.30177143,-0.043436337,0.34570456,8545,0,1.0040357,1.5509399,-10.623047,9246,0,0,0,1
9113097996,0.05937701,-0.009574398,0.36523828,9880,0,0.89631236,1.3354933,-10.947266,9645,0,0,0,1
9113108345,0.41013992,0.11473485,0.34961823,10349,0,0.60662854,1.0232005,-10.916561,12600,0,0,0,1
9113119436,0.6228033,0.2887284,0.29007956,11091,0,0.46403813,0.9556997,-10.466795,8188,0,0,0,1
9113128469,0.7049824,0.40541214,0.20902961,9033,0,0.49027854,0.98194003,-10.064455,7598,0,0,0,1
9113138908,0.70846426,0.43645063,0.14747636,10439,0,0.8581226,0.9946981,-9.6429825,14959,0,0,0,1
9113149092,0.6421955,0.37565646,0.12401114,10184,0,1.3161571,0.99575055,-9.531248,7866,0,0,0,1
9113158206,0.5400205,0.24304177,0.15230405,9114,0,1.3147761,1.104855,-9.800781,8137,0,0,0,1
9113169257,0.5048,0.17191325,0.21482106,11051,0,1.2471037,1.0095613,-10.162109,7956,0,0,0,1
9113178714,0.5669187,0.2561799,0.25881836,9457,0,1.0754323,0.6880117,-10.423412,15187,0,0,0,1
9113189119,0.69257885,0.40259996,0.2744541,10405,0,0.9363634,0.5883355,-10.222658,7665,0,0,0,1
9113198590,0.82794225,0.45232552,0.28513885,9471,0,0.82725906,0.5620952,-9.896484,8559,0,0,0,1
9113209387,0.90875196,0.3963904,0.2763017,10797,0,0.65840715,0.37983534,-9.512649,14917,0,0,0,1
9113219558,0.91150594,0.3176886,0.22454399,10171,0,0.6380528,0.26240346,-9.300781,8345,0,0,0,1
9113229190,0.87490183,0.2313822,0.1464275,9632,0,0.6656743,0.26240346,-9.183594,7957,0,0,0,1
9113239739,0.8279485,0.1319365,0.07513416,10549,0,0.66429317,0.23616314,-9.087891,7678,0,0,0,1
9113249318,0.7492287,0.03663645,0.015564725,9579,0,0.71605814,0.1961122,-9.144545,15869,0,0,0,1
9113259506,0.6463392,-0.0552072,-0.045950405,10188,0,0.9501742,0.2237336,-9.433594,6996,0,0,0,1
9113269000,0.5669279,-0.136001,-0.10258717,9494,0,1.2194824,0.30521667,-9.777346,8654,0,0,0,1
9113278753,0.56623703,-0.18090801,-0.1289265,9753,0,1.4901714,0.49580395,-10.162109,7471,0,0,0,1
9113289800,0.66635764,-0.20373464,-0.09276925,11047,0,1.8283372,0.67354286,-10.475782,15234,0,0,0,1
9113299604,0.83759785,-0.23278148,1.4256466e-05,9804,0,1.8699653,0.76511234,-10.509766,8483,0,0,0,1
9113309110,0.99365926,-0.2617812,0.100595675,9506,0,1.679378,0.6297677,-10.333986,7665,0,0,0,1
9113319547,1.0281924,-0.25623226,0.16016766,10437,0,1.3541533,0.2493002,-10.068575,15608,0,0,0,1
9113329790,0.9335974,-0.2113096,0.15236275,10243,0,1.1393805,0.034527298,-9.94922,7946,0,0,0,1
9113339192,0.8182875,-0.2050795,0.12205442,9402,0,1.0717084,-0.088387735,-9.970703,9084,0,0,0,1
9113348816,0.7720259,-0.28726217,0.11517419,9624,0,0.908742,-0.30659646,-10.029297,6118,0,0,0,1
9113359240,0.7941277,-0.3949737,0.0995477,10424,0,0.48598462,-0.64148486,-9.969362,15447,0,0,0,1
9113369194,0.82590675,-0.45294103,0.032197367,9954,0,0.13672511,-0.9405066,-9.777344,9693,0,0,0,1
9113379724,0.8162546,-0.4598169,-0.08301624,10530,0,0.08286349,-1.0219896,-9.64453,5943,0,0,0,1
9113389364,0.7831099,-0.4984791,-0.20023645,9640,0,0.17815717,-1.0095601,-9.527345,9242,0,0,0,1
9113399537,0.77548045,-0.62626404,-0.27840385,10173,0,0.3171727,-0.84090257,-9.384719,14121,0,0,0,1
9113408425,0.7754565,-0.785107,-0.32432324,8888,0,0.53032947,-0.765111,-9.435547,8780,0,0,0,1
9113419582,0.72437096,-0.8624458,-0.35749614,11157,0,0.6781037,-0.8327832,-9.607422,7647,0,0,0,1
9113429170,0.6525839,-0.80996263,-0.37209263,9588,0,0.809898,-0.87796247,-9.853101,15753,0,0,0,1
9113439259,0.65464973,-0.6988285,-0.35736263,10089,0,0.76096785,-0.7250601,-9.9140625,7959,0,0,0,1
9113448944,0.73057646,-0.6298172,-0.30753466,9685,0,0.63943386,-0.84659415,-9.761719,7747,0,0,0,1
9113459572,0.7664653,-0.61185884,-0.24508844,10628,0,0.36601755,-1.2403389,-9.528471,14939,0,0,0,1
9113469800,0.7250509,-0.58834445,-0.21778004,10228,0,0.055242106,-1.4004021,-9.433592,7712,0,0,0,1
9113479452,0.712647,-0.54965186,-0.23533398,9652,0,-0.12015351,-1.4404533,-9.431641,8471,0,0,0,1
9113490010,0.79482216,-0.53377914,-0.26850933,10558,0,-0.16158555,-1.6172299,-9.355469,7652,0,0,0,1
9113499241,0.9122063,-0.5752119,-0.31247395,9231,0,-0.27301678,-1.7604978,-9.028987,15907,0,0,0,1
9113509880,0.9667658,-0.63939404,-0.3886929,10639,0,-0.3245516,-1.835439,-8.685549,7199,0,0,0,1
9113519606,0.8715032,-0.6614125,-0.48933083,9726,0,-0.21544716,-1.8616791,-8.5859375,8730,0,0,0,1
9113529432,0.658812,-0.6448267,-0.556743,9826,0,-0.14639375,-1.7125236,-8.625,11549,0,0,0,1
9113539680,0.5013234,-0.6462717,-0.5498887,10248,0,0.23239255,-1.3748939,-8.885172,10887,0,0,0,1
9113549814,0.46397927,-0.6974494,-0.4853941,10134,0,0.53032947,-1.2263876,-9.146484,9204,0,0,0,1
9113559031,0.44463378,-0.723711,-0.3847873,9217,0,0.5841911,-1.3078704,-9.357422,7612,0,0,0,1
9113569535,0.37837332,-0.62150365,-0.25976762,10504,0,0.48889744,-1.4832664,-9.548828,7396,0,0,0,1
9113579790,0.2955259,-0.4102013,-0.12985793,10255,0,0.3324938,-1.733882,-9.664486,14846,0,0,0,1
9113589654,0.24167116,-0.2127056,-0.022429965,9864,0,0.09667413,-1.8754896,-9.646482,8369,0,0,0,1
9113600220,0.22303486,-0.11671056,0.031265788,10566,0,-0.11877244,-1.9555917,-9.4921875,8533,0,0,0,1
9113609542,0.21890034,-0.14846452,0.02929019,9322,0,-0.36620995,-2.0112782,-9.220383,14528,0,0,0,1
9113620342,0.2023324,-0.2672322,0.0009544253,10800,0,-0.4861364,-2.104747,-9.046875,9576,0,0,0,1
9113630057,0.14294931,-0.3832398,-0.03519169,9715,0,-0.55380875,-2.0923173,-8.994141,6765,0,0,0,1
9113639482,0.042817988,-0.46679538,-0.05863452,9425,0,-0.5524276,-2.0660772,-8.958982,8203,0,0,0,1
9113649750,-0.095298365,-0.49855942,-0.049856402,10268,0,-0.51310223,-2.119912,-9.021903,14430,0,0,0,1
9113659634,-0.27415642,-0.46609977,-0.012774269,9884,0,-0.5413792,-2.1323683,-9.1640625,8745,0,0,0,1
9113669866,-0.44195744,-0.42535764,0.029223256,10232,0,-0.6214812,-2.024645,-9.263674,7426,0,0,0,1
9113680485,-0.54138654,-0.44469744,0.052705597,10619,0,-0.7398987,-1.8754898,-9.400095,15147,0,0,0,1
9113690356,-0.5931662,-0.5075445,0.05372068,9871,0,-0.8120685,-1.8893002,-9.566404,8775,0,0,0,1
9113699360,-0.63113815,-0.535866,0.033201087,9004,0,-0.7982579,-1.8478682,-9.664064,7811,0,0,0,1
9113710034,-0.6366609,-0.5041043,0.0029124322,10674,0,-0.7568258,-1.6987132,-9.740234,7376,0,0,0,1
9113720081,-0.6145731,-0.4640414,-0.0019658892,10047,0,-0.62928915,-1.3694986,-9.806314,15252,0,0,0,1
9113729877,-0.61114675,-0.44398117,0.060537927,9796,0,-0.6201001,-1.2388171,-9.779295,9376,0,0,0,1
9113740418,-0.6615767,-0.42116782,0.18161103,10541,0,-0.7830662,-1.2912979,-9.70508,6783,0,0,0,1
9113749854,-0.75548613,-0.39908347,0.28510875,9436,0,-1.0490757,-1.4484696,-9.737763,15666,0,0,0,1
9113760190,-0.8348705,-0.36529636,0.30854875,10336,0,-1.2719638,-1.6199918,-9.968748,7184,0,0,0,1
9113769837,-0.83761793,-0.3087031,0.2616772,9647,0,-1.3796874,-1.6724725,-10.181639,8628,0,0,0,1
9113780292,-0.72435766,-0.27141127,0.17969054,10455,0,-1.4735998,-1.6310406,-10.314451,7400,0,0,0,1
9113790317,-0.5296172,-0.27278963,0.08598443,10025,0,-1.5967056,-1.5911801,-10.313222,15392,0,0,0,1
9113800111,-0.3666497,-0.2631292,-0.021451507,9794,0,-1.5288427,-1.6061811,-10.203123,8296,0,0,0,1
9113809645,-0.27411622,-0.22446024,-0.13866359,9534,0,-1.4197384,-1.3893538,-10.011719,7704,0,0,0,1
9113820120,-0.20991054,-0.23894821,-0.2138526,10475,0,-1.2270702,-0.97950584,-9.744298,15809,0,0,0,1
9113830134,-0.21960197,-0.30935833,-0.21873914,10014,0,-0.9998938,-0.7789217,-9.667969,7290,0,0,0,1
9113839767,-0.35356802,-0.32037434,-0.16995443,9633,0,-0.8645491,-0.723679,-9.7421875,8238,0,0,0,1
9113850210,-0.53448105,-0.22230402,-0.087964974,10443,0,-0.7167748,-0.71124935,-9.912109,7778,0,0,0,1
9113860214,-0.6622271,-0.036542185,0.011607668,10004,0,-0.5814302,-0.73887074,-10.121094,14296,0,0,0,1
9113870638,-0.7195418,0.20307036,0.109241016,10424,0,-0.66705257,-0.81692624,-10.292028,9914,0,0,0,1
9113879649,-0.7361169,0.42955938,0.18736142,9011,0,-0.9598428,-0.7388707,-10.201172,7705,0,0,0,1
9113890146,-0.72368443,0.5538315,0.22648987,10497,0,-1.1752894,-0.73887074,-10.048828,7382,0,0,0,1
9113900296,-0.6857116,0.57106864,0.2099317,10150,0,-1.2705832,-0.92716295,-9.911976,14929,0,0,0,1
9113909758,-0.66293097,0.52615917,0.15528852,9462,0,-1.3921168,-1.0634215,-9.951172,9074,0,0,0,1
9113920465,-0.624268,0.50129664,0.0869111,10707,0,-1.5136511,-1.1849556,-10.029297,7400,0,0,0,1
9113930797,-0.5075931,0.54063773,-0.01960531,10332,0,-1.3282799,-1.2149857,-9.986293,14873,0,0,0,1
9113939813,-0.37847924,0.60622305,-0.16512778,9016,0,-1.1904812,-1.0219896,-9.818359,9059,0,0,0,1
9113950760,-0.30732816,0.6704694,-0.27153498,10947,0,-1.0813768,-0.83278334,-9.70703,7097,0,0,0,1
9113960573,-0.28865853,0.70018625,-0.30861336,9813,0,-0.8507384,-0.65738773,-9.587891,8888,0,0,0,1
9113969927,-0.3072907,0.7147046,-0.3203052,9354,0,-0.56643754,-0.39766,-9.378522,14761,0,0,0,1
9113980474,-0.36735323,0.74303114,-0.3134498,10547,0,-0.40465346,-0.10081737,-9.1875,8353,0,0,0,1
9113990078,-0.45778725,0.7492716,-0.25970846,9604,0,-0.24168742,0.089769974,-9.089844,7801,0,0,0,1
9114000718,-0.5648032,0.7195951,-0.16008112,10640,0,-0.078721434,0.19749328,-9.089844,8204,0,0,0,1
9114009931,-0.67665195,0.6947516,-0.042884838,9213,0,-0.019177366,0.22941598,-9.264517,15246,0,0,0,1
9114019919,-0.7367439,0.66504157,0.06352411,9988,0,-0.08010254,0.19611225,-9.449221,7202,0,0,0,1
9114030372,-0.7132843,0.5959691,0.12405286,10453,0,-0.17539625,0.1284399,-9.546875,8393,0,0,0,1
9114040616,-0.6566939,0.5227354,0.1162271,10244,0,-0.34101745,-0.022335634,-9.70737,14639,0,0,0,1
9114050497,-0.611142,0.48542085,0.06445376,9881,0,-0.41846424,-0.059385303,-9.890627,8251,0,0,0,1
9114059770,-0.5676459,0.47919852,-0.003920447,9273,0,-0.35079187,0.033146255,-10.068359,8541,0,0,0,1
9114070101,-0.49375376,0.5033729,-0.06351447,10331,0,-0.22787684,0.18092051,-10.2421875,7469,0,0,0,1
9114080595,-0.38256475,0.5496478,-0.08991154,10494,0,-0.0662919,0.29002488,-10.3359375,7312,0,0,0,1
9114089871,-0.29554623,0.6090425,-0.0947882,9276,0,0.09529304,0.4267506,-10.259764,16653,0,0,0,1
9114100711,-0.24858506,0.6504816,-0.08596901,10840,0,0.255262,0.63920003,-9.980063,14322,0,0,0,1
9114110557,-0.1912611,0.6083636,-0.051781986,9846,0,0.27206978,0.6560079,-9.740234,7848,0,0,0,1
9114120714,-0.16571458,0.52619123,-0.017577942,10157,0,0.24582951,0.6021463,-9.683596,8983,0,0,0,1
9114130126,-0.22303979,0.50202,-0.010713226,9412,0,0.29969114,0.5759059,-9.703125,7803,0,0,0,1
9114140619,-0.3024507,0.51514035,-0.0029006635,10493,0,0.44228625,0.64954776,-9.826801,14622,0,0,0,1
9114150799,-0.33144447,0.50685894,0.023452807,10180,0,0.54414016,0.7374907,-9.990234,7667,0,0,0,1
9114161297,-0.29898748,0.4895981,0.05467845,10498,0,0.55656993,0.69743997,-10.048829,9072,0,0,0,1
9114170806,-0.25065693,0.5116928,0.073215745,9509,0,0.5289484,0.58971643,-10.068357,7255,0,0,0,1
9114181003,-0.23064105,0.57176363,0.0751753,10197,0,0.46131986,0.5496217,-10.086962,14871,0,0,0,1
9114190924,-0.19749598,0.58557403,0.07029374,9921,0,0.4626571,0.5759059,-10.03125,9044,0,0,0,1
9114200432,-0.11532512,0.50063825,0.047825683,9508,0,0.46265703,0.5759059,-9.951172,7752,0,0,0,1
9114210963,-0.04766417,0.3956736,-0.005876601,10531,0,0.57062995,0.5490615,-9.971546,14886,0,0,0,1
9114220964,-0.040073562,0.35493168,-0.07031341,10001,0,0.74577606,0.5634763,-10.011719,7482,0,0,0,1
9114230845,-0.053871535,0.36874476,-0.10644166,9881,0,0.8272592,0.617338,-10.031252,8847,0,0,0,1
9114241111,-0.04211913,0.40810454,-0.106450595,10266,0,0.89493144,0.6573889,-10.068357,7645,0,0,0,1
9114250528,-0.0062029487,0.47853732,-0.09083536,9417,0,0.9375468,0.6423948,-10.105469,15137,0,0,0,1
9114260770,0.024870558,0.5759032,-0.07911368,10242,0,0.9916061,0.6435783,-10.066406,7256,0,0,0,1
9114270513,0.05870117,0.6401228,-0.07618712,9743,0,1.0592785,0.68362916,-9.990234,8977,0,0,0,1
9114280364,0.0876967,0.6470287,-0.07911627,9851,0,1.0979486,0.66981864,-9.853518,7641,0,0,0,1
9114290367,0.07940839,0.6249339,-0.08202839,10003,0,1.1038637,0.63628185,-9.681417,14993,0,0,0,1
9114300743,0.049716376,0.58005035,-0.08006559,10376,0,1.153191,0.5620952,-9.548826,8694,0,0,0,1
9114310445,0.008276399,0.520666,-0.09177861,9702,0,1.1683829,0.49442288,-9.5859375,7658,0,0,0,1
9114321110,-0.046977073,0.4958078,-0.13669564,10665,0,1.1407615,0.4668015,-9.683594,8230,0,0,0,1
9114331138,-0.10774011,0.55933756,-0.19235866,10028,0,1.2315184,0.46737343,-9.850196,14287,0,0,0,1
9114341022,-0.15743825,0.6919195,-0.23045737,9884,0,1.4376911,0.5759059,-9.96875,8870,0,0,0,1
9114351471,-0.16847101,0.82587934,-0.24122196,10449,0,1.6550516,0.72426665,-9.864509,14753,0,0,0,1
9114360854,-0.17742302,0.94948995,-0.21583197,9383,0,1.7498121,0.83278453,-9.6484375,7919,0,0,0,1
9114370970,-0.23680437,1.0751765,-0.17868418,10116,0,1.8851571,0.9681293,-9.548829,8902,0,0,0,1
9114380264,-0.30653626,1.1614989,-0.12593047,9294,0,2.0343125,1.0095613,-9.451172,7483,0,0,0,1
9114390479,-0.34864062,1.1884332,-0.04098403,10215,0,2.1006038,1.0233718,-9.392578,11868,0,0,0,1
9114401284,-0.3527819,1.1566684,0.040052775,10805,0,2.1384897,1.1165006,-9.40646,11190,0,0,0,1
9114410885,-0.28511834,1.0448009,0.10543388,9601,0,2.25114,1.1186657,-9.470705,7980,0,0,0,1
9114421681,-0.15116328,0.870788,0.16399029,10796,0,2.2911909,1.0233718,-9.548826,8846,0,0,0,1
9114430787,0.010407793,0.699539,0.19520925,9106,0,2.1722176,0.8519175,-9.577649,13879,0,0,0,1
9114441566,0.13811347,0.5952593,0.17864233,10779,0,2.0605528,0.7126316,-9.490233,9232,0,0,0,1
9114451179,0.22302775,0.53380203,0.13275948,9613,0,2.0881743,0.71263164,-9.378905,7065,0,0,0,1
9114460651,0.32938468,0.41640863,0.103449196,9472,0,2.1006033,0.75268245,-9.265623,8446,0,0,0,1
9114471028,0.42192525,0.25896084,0.09172551,10377,0,2.0800073,0.67177296,-9.113432,14620,0,0,0,1
9114480721,0.41984576,0.16711903,0.06442007,9693,0,2.114415,0.52066314,-9.126954,8581,0,0,0,1
9114491295,0.3735764,0.13328125,0.033197884,10574,0,2.2097082,0.53585494,-9.2265625,7479,0,0,0,1
9114501286,0.3860091,0.086319365,0.026350254,9991,0,2.353144,0.58256435,-9.344449,15040,0,0,0,1
9114511675,0.44539616,0.01864446,0.030247396,10389,0,2.3837223,0.5220442,-9.34375,8795,0,0,0,1
9114520659,0.48130336,-0.035212528,0.020486433,8984,0,2.3712928,0.48199326,-9.341797,7496,0,0,0,1
9114531402,0.47923133,-0.06490635,0.0097548375,10743,0,2.4536498,0.4673937,-9.442708,15177,0,0,0,1
9114541749,0.4861355,-0.088392906,0.020498106,10347,0,2.4389653,0.3314569,-9.5703125,7695,0,0,0,1
9114551223,0.52756745,-0.10496535,0.03222274,9474,0,2.331242,0.22373362,-9.609375,9645,0,0,0,1
9114560946,0.5828125,-0.12290673,0.015622056,9723,0,2.2359483,0.1284399,-9.550782,6808,0,0,0,1
9114571466,0.63598555,-0.17054646,-0.015642254,10520,0,2.208327,0.10081856,-9.433673,15681,0,0,0,1
9114581742,0.68156016,-0.24512492,-0.043003574,10276,0,2.2207565,0.060767576,-9.375,6927,0,0,0,1
9114590638,0.7057249,-0.31349817,-0.051792692,8896,0,2.2345674,0.04695687,-9.359373,8466,0,0,0,1
9114601379,0.71884173,-0.36805975,-0.042994313,10741,0,2.2083273,0.020716585,-9.341797,8380,0,0,0,1
9114611781,0.73886675,-0.4295172,-0.036165833,10402,0,2.153631,-0.03397956,-9.2614565,14481,0,0,0,1
9114621470,0.7519908,-0.49925396,-0.040078923,9689,0,2.1130333,-0.04695567,-9.244141,9035,0,0,0,1
9114631374,0.7533747,-0.5544929,-0.049837753,9904,0,2.0591717,-0.100817345,-9.302734,7489,0,0,0,1
9114641040,0.73472995,-0.55242395,-0.053718265,9666,0,1.9928802,-0.22235134,-9.396484,8365,0,0,0,1
9114651095,0.70572716,-0.4999465,-0.051739734,10055,0,2.0223925,-0.2783508,-9.432524,14274,0,0,0,1
9114661823,0.6829365,-0.45230392,-0.042950187,10728,0,2.0867927,-0.29140472,-9.412107,8961,0,0,0,1
9114671251,0.6456451,-0.41501778,-0.029289251,9428,0,2.045361,-0.35769594,-9.376953,7427,0,0,0,1
9114681658,0.59316576,-0.38739377,-0.018557848,10407,0,1.9285278,-0.47452882,-9.376953,14798,0,0,0,1
9114691885,0.5731403,-0.4087999,-0.01075999,10227,0,1.802293,-0.65600663,-9.396484,9804,0,0,0,1
9114700917,0.56624424,-0.43502682,-0.030288719,9032,0,1.6531377,-0.86040473,-9.511719,6836,0,0,0,1
9114711136,0.5289658,-0.40325028,-0.079100296,10219,0,1.5177932,-0.9957495,-9.607422,11736,0,0,0,1
9114721844,0.51446456,-0.37355852,-0.122061975,10708,0,1.43749,-1.1219091,-9.613395,10865,0,0,0,1
9114731027,0.51446635,-0.35284042,-0.17088898,9183,0,1.4238803,-1.1973853,-9.568359,9064,0,0,0,1
9114741670,0.43713796,-0.25477192,-0.23435731,10643,0,1.5177932,-1.1835749,-9.529298,7397,0,0,0,1
9114751457,0.320444,-0.09940579,-0.25191927,9787,0,1.7246319,-0.96214545,-9.471482,14609,0,0,0,1
9114762114,0.23549616,0.032462865,-0.21481618,10657,0,1.9100167,-0.7913513,-9.302734,9487,0,0,0,1
9114771845,0.13674723,0.13949874,-0.17673258,9731,0,1.9914992,-0.73748964,-9.166014,6825,0,0,0,1
9114781293,-0.025532823,0.22306085,-0.13278486,9448,0,2.066559,-0.6343574,-9.037472,15496,0,0,0,1
9114791477,-0.19609688,0.2527546,-0.066376865,10184,0,2.0191207,-0.6297664,-9.107422,7388,0,0,0,1
9114801450,-0.31556168,0.24101312,-0.005831763,9973,0,1.9113973,-0.73748964,-9.244141,9140,0,0,0,1
9114811706,-0.38945642,0.24169339,0.017592782,10256,0,1.7898636,-0.8341645,-9.437502,7845,0,0,0,1
9114821951,-0.40741777,0.27620974,0.0068281954,10245,0,1.7608609,-0.88802594,-9.607422,8199,0,0,0,1
9114831136,-0.38463357,0.3349006,-0.01760387,9185,0,1.7946957,-0.8790504,-9.662111,13937,0,0,0,1
9114841883,-0.39844367,0.42190868,-0.043967333,10747,0,1.8161033,-0.8327832,-9.527342,8132,0,0,0,1
9114851485,-0.47785085,0.5178987,-0.05762137,9602,0,1.8575357,-0.73887074,-9.4296875,8290,0,0,0,1
9114861732,-0.56070733,0.5634832,-0.047834583,10247,0,1.9545407,-0.557373,-9.329498,14977,0,0,0,1
9114871186,-0.5966199,0.5400013,-0.04294016,9454,0,2.0467417,-0.41155764,-9.246092,8074,0,0,0,1
9114881501,-0.6263259,0.51581794,-0.06833531,10315,0,2.0467422,-0.35907707,-9.205078,8506,0,0,0,1
9114891905,-0.70504624,0.5406775,-0.09665808,10404,0,2.2543027,-0.09903606,-9.233601,15603,0,0,0,1
9114902070,-0.8217303,0.59110814,-0.09470259,10165,0,2.6696038,0.23616326,-9.416014,6731,0,0,0,1
9114911963,-0.9715542,0.67193013,-0.053692047,9893,0,2.9264822,0.38531858,-9.587891,8821,0,0,0,1
9114921369,-1.117924,0.7783049,0.029292906,9406,0,3.0493972,0.5082336,-9.703125,7382,0,0,0,1
9114932425,-1.1890272,0.84117484,0.15037909,11056,0,3.017144,0.5970218,-9.76526,15885,0,0,0,1
9114942152,-1.1448016,0.80807096,0.2783225,9727,0,2.8601904,0.5620952,-9.7734375,9036,0,0,0,1
9114952074,-0.9880775,0.6871864,0.35352525,9922,0,2.6433635,0.40051025,-9.720705,6761,0,0,0,1
9114962248,-0.82102036,0.56143534,0.3320391,10174,0,2.3851037,0.14225054,-9.6484375,8685,0,0,0,1
9114971404,-0.72094244,0.49162307,0.23828223,9156,0,2.2222269,-0.02062693,-9.587926,13992,0,0,0,1
