timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
9126363886,9126359902,15728642,0.0075130197,0.031377852,0.16875,nan,0
9126464628,9126459932,15728642,0.010606609,0.04861358,0.160625,nan,0
9126564742,9126559846,15728642,0.027400395,0.076897845,0.16,nan,0
9126656092,9126649875,15728642,0.021213215,0.0848528,0.155625,nan,0
9126754518,9126750332,15728642,0.022097096,0.09015611,0.15124999,nan,0
9126854485,9126850462,15728642,0.024748744,0.09369163,0.15124999,nan,0
9126965405,9126960912,15728642,0.030935934,0.085736685,0.16,nan,0
9127054689,9127050696,15728642,0.023422917,0.06850096,0.140625,nan,0
9127164698,9127160513,15728642,0.021213211,0.05656853,0.1525,nan,0
9127255576,9127251391,15728642,0.018561563,0.03889086,0.16499999,nan,0
9127357183,9127351000,15728642,0.00044195182,0.018119602,0.16499999,nan,0
9127455986,9127451495,15728642,-0.0035355233,-0.0044194274,0.169375,nan,0
9127555508,9127551923,15728642,-0.011048532,-0.009280788,0.173125,nan,0
9127656856,9127651540,15728642,-0.0075129983,-0.013700204,0.173125,nan,0
9127756900,9127752005,15728642,1.1474825e-08,-0.03005205,0.185625,nan,0
9127856447,9127852055,15728642,-0.0044194064,-0.03005205,0.1775,nan,0
9127956318,9127951826,15728642,-0.0030935814,-0.019003505,0.1775,nan,0
9128056105,9128052273,15728642,0.013700202,0.01016465,0.1575,nan,0
9128156778,9128153187,15728642,0.011048555,-0.0075130207,0.185625,nan,0
9128257877,9128252789,15728642,0.0030936035,-0.011932438,0.185625,nan,0
9128357734,9128353228,15728642,0.008396905,0.008396881,0.18875,nan,0
9128457494,9128452610,15728642,0.008396904,0.036681153,0.17625,nan,0
9128557082,9128552681,15728642,0.023422923,0.039332803,0.160625,nan,0
9128658112,9128653722,15728642,0.024306802,0.059662122,0.168125,nan,0
9128758857,9128753572,15728642,0.03402952,0.07557202,0.168125,nan,0
9128857702,9128853714,15728642,0.03005205,0.09369163,0.16375,nan,0
